,expedition_id,peak_id,peak_name,year,season,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used
3952,CHOY01323,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,6,0,3,0,No
3953,CHOY01325,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,8,0,2,0,Yes
3954,CHOY01326,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,9,0,3,0,Yes
3955,CHOY01327,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,8,0,2,0,No
3956,CHOY01328,CHOY,Cho Oyu,2001,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7050.0,2,0,2,0,Yes
3957,CHOY01329,CHOY,Cho Oyu,2001,Autumn,"Illness, AMS, exhaustion, or frostbite",7100.0,1,0,0,0,No
3958,CHOY01331,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,2,0,0,0,Yes
3959,CHOY01332,CHOY,Cho Oyu,2001,Autumn,"Bad weather (storms, high winds)",7500.0,5,0,4,0,No
3960,CHOY01314,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,1,0,1,0,Yes
3961,CHOY01330,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,7,0,2,0,Yes
3962,CHOY01333,CHOY,Cho Oyu,2001,Autumn,Success (main peak),8188.0,6,0,3,0,No
3963,CHOY01318,CHOY,Cho Oyu,2001,Autumn,"Bad weather (storms, high winds)",7500.0,8,0,3,0,No
3964,CHOL01401,CHOL,Cholatse,2001,Winter,Success (main peak),6440.0,13,0,0,0,No
3965,DHA101302,DHA1,Dhaulagiri I,2001,Autumn,Success (subpeak),8120.0,2,0,3,0,No
3966,DHA101303,DHA1,Dhaulagiri I,2001,Autumn,Success (main peak),8167.0,5,1,2,0,No
3967,DHA101301,DHA1,Dhaulagiri I,2001,Autumn,Success (main peak),8167.0,11,0,4,0,No
3968,DHA101305,DHA1,Dhaulagiri I,2001,Autumn,Other,8000.0,5,0,4,0,No
3969,DHA101306,DHA1,Dhaulagiri I,2001,Autumn,Success (main peak),8167.0,3,0,1,0,No
3970,DHAM01301,DHAM,Dhampus,2001,Autumn,Success (subpeak),6012.0,9,0,2,0,No
3971,DORJ01301,DORJ,Dorje Lhakpa,2001,Autumn,Success (main peak),6966.0,5,0,2,0,No
3972,EVER01301,EVER,Everest,2001,Autumn,"Bad weather (storms, high winds)",7800.0,7,0,2,0,No
3973,EVER01302,EVER,Everest,2001,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6350.0,8,0,0,0,No
3974,EVER01303,EVER,Everest,2001,Autumn,Accident (death or serious injury),7800.0,13,1,0,0,No
3975,GAN681101,GAN6,Ganesh VI,1981,Spring,Success (main peak),6908.0,10,0,8,0,No
3976,GURK01401,GURK,Gurkarpo Ri,2001,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5500.0,4,0,2,0,No
3977,HCHI01301,HCHI,Hungchhi,2001,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700.0,4,0,4,0,No
3978,KGUR01301,KGUR,Kang Guru,2001,Autumn,Success (main peak),6981.0,4,0,0,0,No
3979,KGUR01302,KGUR,Kang Guru,2001,Autumn,Success (main peak),6981.0,6,0,2,0,No
3980,KTEG01401,KTEG,Kangtega,2001,Winter,Success (main peak),6783.0,3,0,0,0,No
3981,LANG01301,LANG,Langtang Lirung,2001,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6300.0,8,0,2,0,No
3982,LHOT01401,LHOT,Lhotse,2001,Winter,"Bad weather (storms, high winds)",7600.0,7,0,15,0,Yes
3983,MAK201301,MAK2,Makalu II,2001,Autumn,Success (main peak),7678.0,8,0,3,0,No
3984,MANA01301,MANA,Manaslu,2001,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600.0,4,0,1,0,No
3985,MANA01302,MANA,Manaslu,2001,Autumn,Success (main peak),8163.0,6,1,4,0,Yes
3986,MAKA01301,MAKA,Makalu,2001,Autumn,Lack (or loss) of supplies or equipment,7950.0,6,0,1,0,No
3987,NEMJ01401,NEMJ,Nemjung,2001,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600.0,3,0,4,0,No
3988,NUMB01301,NUMB,Numbur,2001,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5350.0,5,0,0,0,No
3989,PUMO01301,PUMO,Pumori,2001,Autumn,Success (main peak),7138.0,7,0,0,0,No
3990,PUMO01302,PUMO,Pumori,2001,Autumn,Accident (death or serious injury),6250.0,10,5,1,0,No
3991,PUMO01303,PUMO,Pumori,2001,Autumn,Accident (death or serious injury),6350.0,7,0,2,0,No
3992,PUMO01304,PUMO,Pumori,2001,Autumn,Success (main peak),7138.0,11,0,4,0,No
3993,PUMO01305,PUMO,Pumori,2001,Autumn,Success (main peak),7138.0,8,0,2,0,No
3994,PUMO01306,PUMO,Pumori,2001,Autumn,Lack (or loss) of supplies or equipment,6400.0,5,0,2,0,No
3995,PUMO01307,PUMO,Pumori,2001,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6550.0,10,0,1,0,No
3996,RAKS01301,RAKS,Raksha Urai,2001,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6480.0,7,0,0,0,No
3997,RAMT01301,RAMT,Ramtang,2001,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6630.0,7,0,2,0,Yes
3998,TENG01301,TENG,Tengkoma,2001,Autumn,Success (main peak),6215.0,5,0,1,0,No
3999,TILI01301,TILI,Tilicho,2001,Autumn,"Illness, AMS, exhaustion, or frostbite",6600.0,6,0,3,0,No
4000,TILI01302,TILI,Tilicho,2001,Autumn,Success (main peak),7134.0,9,0,2,0,No
4001,TUKU01301,TUKU,Tukuche,2001,Autumn,Lack of time,6800.0,6,0,0,0,No
4002,CHOY01336,CHOY,Cho Oyu,2001,Autumn,"Bad weather (storms, high winds)",7100.0,2,0,0,0,No
4003,CHOY01335,CHOY,Cho Oyu,2001,Autumn,"Bad weather (storms, high winds)",7650.0,8,0,3,0,Yes
4004,CHOY01334,CHOY,Cho Oyu,2001,Autumn,"Bad weather (storms, high winds)",7420.0,12,0,3,0,No
4005,RATH92301,RATH,Rathong,1992,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100.0,13,0,2,0,No
4006,KOTA88101,KOTA,Kotang,1988,Spring,Success (subpeak),6100.0,9,0,3,0,No
4007,KOTA88301,KOTA,Kotang,1988,Autumn,Success (subpeak),6038.0,9,0,2,0,No
4008,KOTA93301,KOTA,Kotang,1993,Autumn,Did not attempt climb,7408.9238190954775,0,0,0,0,No
4009,DZAN49101,DZAN,Dzanye,1949,Spring,Success (main peak),6719.0,5,0,0,0,No
4010,AMAD02101,AMAD,Ama Dablam,2002,Spring,"Bad weather (storms, high winds)",6150.0,3,0,0,0,No
4011,AMAD02102,AMAD,Ama Dablam,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6500.0,7,0,2,0,No
4012,AMAD02103,AMAD,Ama Dablam,2002,Spring,Success (main peak),6814.0,3,0,1,0,No
4013,AMAD02104,AMAD,Ama Dablam,2002,Spring,Lack (or loss) of supplies or equipment,5900.0,3,0,0,0,No
4014,ANN102101,ANN1,Annapurna I,2002,Spring,Success (main peak),8091.0,1,0,1,0,No
4015,ANN102102,ANN1,Annapurna I,2002,Spring,Success (main peak),8091.0,6,0,3,0,No
4016,ANN102103,ANN1,Annapurna I,2002,Spring,Success (main peak),8091.0,19,0,13,0,Yes
4017,ANN102104,ANN1,Annapurna I,2002,Spring,Success (main peak),8091.0,6,0,0,0,No
4018,ANN402101,ANN4,Annapurna IV,2002,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5470.0,5,0,1,0,No
4019,ARNK02201,ARNK,Arniko Chuli,2002,Summer,Success (main peak),6034.0,3,0,0,0,No
4020,BARU02101,BARU,Baruntse,2002,Spring,"Bad weather (storms, high winds)",6300.0,14,0,5,0,No
4021,BARU02102,BARU,Baruntse,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6750.0,7,0,1,0,No
4022,BARU02103,BARU,Baruntse,2002,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7050.0,5,0,0,0,No
4023,CHOY02101,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,2,0,0,0,No
4024,CHOY02102,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,3,0,0,0,No
4025,CHOY02103,CHOY,Cho Oyu,2002,Spring,"Illness, AMS, exhaustion, or frostbite",7900.0,1,0,1,0,No
4026,CHOY02104,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,7,0,7,0,Yes
4027,CHOY02105,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,3,0,1,0,No
4028,CHOY02106,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,6,0,4,0,Yes
4029,CHOY02107,CHOY,Cho Oyu,2002,Spring,"Bad weather (storms, high winds)",7800.0,2,0,0,0,No
4030,CHOY02108,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,3,0,0,0,No
4031,CHOY02109,CHOY,Cho Oyu,2002,Spring,"Bad weather (storms, high winds)",8100.0,13,0,3,0,No
4032,CHOY02110,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,2,0,0,0,No
4033,CHOY02111,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,5,0,2,0,No
4034,CHOY02115,CHOY,Cho Oyu,2002,Spring,"Bad weather (storms, high winds)",7130.0,2,0,0,0,No
4035,CHOY02116,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,1,0,2,0,No
4036,CHOY02117,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,5,0,1,0,No
4037,CHOY02118,CHOY,Cho Oyu,2002,Spring,"Illness, AMS, exhaustion, or frostbite",8000.0,1,0,2,0,No
4038,CHOY02119,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,3,0,3,0,No
4039,CHOY02120,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,10,0,0,0,Yes
4040,CHOY02121,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,7,0,3,0,No
4041,CHOY02122,CHOY,Cho Oyu,2002,Spring,"Illness, AMS, exhaustion, or frostbite",6900.0,2,0,1,0,No
4042,CHOY02123,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,2,0,0,0,No
4043,CHOY02124,CHOY,Cho Oyu,2002,Spring,"Bad weather (storms, high winds)",6200.0,1,0,1,0,No
4044,CHOY02125,CHOY,Cho Oyu,2002,Spring,"Illness, AMS, exhaustion, or frostbite",5200.0,1,0,0,0,No
4045,CHOY02126,CHOY,Cho Oyu,2002,Spring,"Bad weather (storms, high winds)",7700.0,13,0,3,1,No
4046,CHOY02112,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,4,1,3,0,No
4047,CHOY02113,CHOY,Cho Oyu,2002,Spring,"Illness, AMS, exhaustion, or frostbite",6715.0,1,0,0,0,No
4048,CHOY02114,CHOY,Cho Oyu,2002,Spring,Success (main peak),8188.0,10,0,1,0,No
4049,DHA102101,DHA1,Dhaulagiri I,2002,Spring,"Bad weather (storms, high winds)",7700.0,11,0,5,0,Yes
4050,EVER02101,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,3,0,Yes
4051,EVER02102,EVER,Everest,2002,Spring,Success (main peak),8850.0,10,0,9,0,Yes
4052,EVER02103,EVER,Everest,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",8500.0,7,1,2,0,Yes
4053,EVER02104,EVER,Everest,2002,Spring,Success (main peak),8850.0,10,0,4,0,Yes
4054,EVER02106,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,3,0,No
4055,EVER02107,EVER,Everest,2002,Spring,Success (main peak),8850.0,6,0,0,0,Yes
4056,EVER02108,EVER,Everest,2002,Spring,Success (main peak),8850.0,7,0,6,0,Yes
4057,EVER02110,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,1,0,Yes
4058,EVER02111,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,0,0,No
4059,EVER02112,EVER,Everest,2002,Spring,Success (main peak),8850.0,5,0,2,0,Yes
4060,EVER02113,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,1,0,Yes
4061,EVER02114,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,1,0,Yes
4062,EVER02115,EVER,Everest,2002,Spring,Success (main peak),8850.0,7,0,4,0,Yes
4063,EVER02116,EVER,Everest,2002,Spring,Success (main peak),8850.0,16,0,11,0,Yes
4064,EVER02117,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,1,0,Yes
4065,EVER02118,EVER,Everest,2002,Spring,"Illness, AMS, exhaustion, or frostbite",7600.0,1,0,2,0,No
4066,EVER02119,EVER,Everest,2002,Spring,Success (main peak),8850.0,11,0,4,0,Yes
4067,EVER02120,EVER,Everest,2002,Spring,"Bad weather (storms, high winds)",8650.0,2,0,0,0,No
4068,EVER02121,EVER,Everest,2002,Spring,"Bad weather (storms, high winds)",8450.0,6,0,0,0,No
4069,EVER02122,EVER,Everest,2002,Spring,"Illness, AMS, exhaustion, or frostbite",8600.0,2,0,3,0,No
4070,EVER02123,EVER,Everest,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",8300.0,1,0,2,0,Yes
4071,EVER02124,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,1,0,Yes
4072,EVER02125,EVER,Everest,2002,Spring,Success (main peak),8850.0,7,0,0,0,Yes
4073,EVER02126,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,2,0,Yes
4074,EVER02127,EVER,Everest,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",7500.0,3,0,1,0,No
4075,EVER02128,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,0,0,Yes
4076,EVER02105,EVER,Everest,2002,Spring,"Bad weather (storms, high winds)",8400.0,2,0,1,0,No
4077,EVER02109,EVER,Everest,2002,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8400.0,2,0,0,0,Yes
4078,EVER02131,EVER,Everest,2002,Spring,"Illness, AMS, exhaustion, or frostbite",8550.0,1,0,1,0,Yes
4079,EVER02132,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,2,0,Yes
4080,EVER02133,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,2,0,Yes
4081,EVER02134,EVER,Everest,2002,Spring,Success (main peak),8850.0,2,0,3,0,Yes
4082,EVER02135,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,1,0,Yes
4083,EVER02137,EVER,Everest,2002,Spring,Success (main peak),8850.0,9,0,6,0,Yes
4084,EVER02138,EVER,Everest,2002,Spring,Success (main peak),8850.0,6,0,6,0,Yes
4085,EVER02139,EVER,Everest,2002,Spring,Success (main peak),8850.0,10,1,7,0,Yes
4086,EVER02140,EVER,Everest,2002,Spring,Success (main peak),8850.0,13,0,19,0,Yes
4087,EVER02141,EVER,Everest,2002,Spring,Success (main peak),8850.0,7,0,10,0,Yes
4088,EVER02142,EVER,Everest,2002,Spring,Success (main peak),8850.0,11,0,17,0,Yes
4089,EVER02143,EVER,Everest,2002,Spring,Success (main peak),8850.0,1,0,4,0,Yes
4090,EVER02144,EVER,Everest,2002,Spring,Success (main peak),8850.0,8,0,5,0,Yes
4091,EVER02129,EVER,Everest,2002,Spring,Success (main peak),8850.0,8,0,17,0,Yes
4092,EVER02130,EVER,Everest,2002,Spring,Success (main peak),8850.0,9,0,8,0,Yes
4093,EVER02136,EVER,Everest,2002,Spring,Success (main peak),8850.0,10,0,4,0,Yes
4094,GAUG02101,GAUG,Gaugiri,2002,Spring,Success (main peak),6110.0,2,0,0,0,No
4095,GAUG02201,GAUG,Gaugiri,2002,Summer,"Route technically too difficult, lack of experience, strength, or motivation",5750.0,1,0,1,0,No
4096,NGO202101,NGO2,Ngojumba Kang II,2002,Spring,Success (main peak),7743.0,2,1,0,0,No
4097,JANU02101,JANU,Jannu,2002,Spring,"Bad weather (storms, high winds)",5400.0,4,0,1,0,No
4098,KANG02104,KANG,Kangchenjunga,2002,Spring,Success (main peak),8586.0,8,0,3,0,Yes
4099,KANG02101,KANG,Kangchenjunga,2002,Spring,Success (main peak),8586.0,3,0,0,0,No
4100,KANG02102,KANG,Kangchenjunga,2002,Spring,Success (main peak),8586.0,8,0,0,0,No
4101,KANG02103,KANG,Kangchenjunga,2002,Spring,Success (main peak),8586.0,12,1,5,0,No
4102,LHOT02106,LHOT,Lhotse,2002,Spring,Success (main peak),8516.0,3,0,0,0,No
4103,LHOT02101,LHOT,Lhotse,2002,Spring,Success (main peak),8516.0,13,0,4,0,Yes
4104,LHOT02102,LHOT,Lhotse,2002,Spring,"Illness, AMS, exhaustion, or frostbite",6400.0,1,0,0,0,No
4105,LHOT02103,LHOT,Lhotse,2002,Spring,Success (main peak),8516.0,11,0,0,0,Yes
4106,LHOT02104,LHOT,Lhotse,2002,Spring,Success (main peak),8516.0,7,0,20,0,Yes
4107,LHOT02105,LHOT,Lhotse,2002,Spring,Success (main peak),8516.0,6,0,1,0,Yes
4108,MAKA02104,MAKA,Makalu,2002,Spring,"Bad weather (storms, high winds)",7600.0,8,0,3,6,No
4109,MAKA02101,MAKA,Makalu,2002,Spring,Success (main peak),8485.0,2,0,0,0,No
4110,MAKA02102,MAKA,Makalu,2002,Spring,Success (main peak),8485.0,12,1,1,0,Yes
4111,MAKA02103,MAKA,Makalu,2002,Spring,Success (main peak),8485.0,6,0,3,0,No
4112,MANA02101,MANA,Manaslu,2002,Spring,Success (main peak),8163.0,6,0,3,0,No
4113,MANA02102,MANA,Manaslu,2002,Spring,Success (main peak),8163.0,5,0,2,0,No
4114,MANA02103,MANA,Manaslu,2002,Spring,"Bad weather (storms, high winds)",8050.0,5,0,3,0,No
4115,MANA02104,MANA,Manaslu,2002,Spring,Success (main peak),8163.0,2,0,3,0,No
4116,MANA02105,MANA,Manaslu,2002,Spring,Success (main peak),8163.0,2,0,0,0,No
4117,MANA02106,MANA,Manaslu,2002,Spring,"Bad weather (storms, high winds)",7600.0,1,0,3,0,No
4118,MANA02107,MANA,Manaslu,2002,Spring,Success (main peak),8163.0,2,0,1,0,No
4119,MANA02108,MANA,Manaslu,2002,Spring,Success (main peak),8163.0,18,0,3,0,No
4120,NUPE02101,NUPE,Nuptse East I,2002,Spring,"Bad weather (storms, high winds)",7300.0,4,0,0,0,No
4121,PUMO02101,PUMO,Pumori,2002,Spring,Success (main peak),7138.0,10,0,0,0,No
4122,PUMO02102,PUMO,Pumori,2002,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900.0,5,0,1,0,No
4123,PUMO02103,PUMO,Pumori,2002,Spring,Success (main peak),7138.0,6,0,3,0,No
4124,THAM02101,THAM,Thamserku,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6300.0,2,0,0,0,No
4125,TKPO02102,TKPO,Tengkangpoche,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6100.0,9,0,1,0,No
4126,TKPO02101,TKPO,Tengkangpoche,2002,Spring,"Route technically too difficult, lack of experience, strength, or motivation",5900.0,13,0,0,0,No
4127,ROCN02101,ROCN,Roc Noir,2002,Spring,Success (main peak),7485.0,6,0,0,0,No
4128,SARI02201,SARI,Saribung,2002,Summer,"Bad weather (storms, high winds)",6068.0,3,0,0,0,No
4129,GAN101301,GAN1,Ganesh I,2001,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6900.0,8,0,0,0,No
4130,NAUL54101,NAUL,Naulekh,1954,Spring,Success (main peak),6362.0,3,0,1,0,No
4131,CHEK55101,CHEK,Chekigo,1955,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6180.0,2,0,1,0,No
4132,KTUN56101,KTUN,Khatung Khang,1956,Spring,Success (main peak),6484.0,3,0,0,0,No
4133,CHAG54101,CHAG,Chago,1954,Spring,Success (main peak),6893.0,2,0,1,0,No
4134,ANN271101,ANN2,Annapurna II,1971,Spring,"Bad weather (storms, high winds)",7800.0,11,1,14,0,No
4135,LHOT87101,LHOT,Lhotse,1987,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6800.0,4,0,0,0,No
4136,PK4100101,PK41,Peak 41,2000,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5280.0,4,0,0,0,No
4137,AMAD02301,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,5,0,0,0,No
4138,AMAD02302,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,8,0,2,0,No
4139,AMAD02303,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,11,0,2,0,No
4140,AMAD02304,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,4,0,0,0,No
4141,AMAD02305,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,7,0,2,0,No
4142,AMAD02306,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,12,0,2,0,No
4143,AMAD02307,AMAD,Ama Dablam,2002,Autumn,Other,5900.0,2,0,1,0,No
4144,AMAD02308,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,2,0,0,0,No
4145,AMAD02309,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,7,0,2,0,No
4146,AMAD02310,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,12,0,1,0,No
4147,AMAD02311,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,3,0,1,0,No
4148,AMAD02312,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,2,0,3,0,No
4149,AMAD02313,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,5,0,1,0,No
4150,AMAD02314,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,3,0,3,0,No
4151,AMAD02315,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,3,0,3,0,No
4152,AMAD02316,AMAD,Ama Dablam,2002,Autumn,Lack of time,6350.0,1,0,0,0,No
4153,AMAD02317,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,2,0,1,0,No
4154,AMAD02318,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,6,0,3,0,No
4155,AMAD02319,AMAD,Ama Dablam,2002,Autumn,"Illness, AMS, exhaustion, or frostbite",6000.0,3,0,2,0,No
4156,AMAD02320,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,17,0,3,0,No
4157,AMAD02321,AMAD,Ama Dablam,2002,Autumn,Success (main peak),6814.0,25,0,6,0,No
4158,AMAD02401,AMAD,Ama Dablam,2002,Winter,Success (main peak),6814.0,2,0,2,0,No
4159,AMAD02402,AMAD,Ama Dablam,2002,Winter,Lack (or loss) of supplies or equipment,6000.0,3,0,1,0,No
4160,AMAD02403,AMAD,Ama Dablam,2002,Winter,Success (main peak),6814.0,7,0,2,0,No
4161,AMAD02404,AMAD,Ama Dablam,2002,Winter,Success (main peak),6814.0,6,0,3,0,No
4162,AMAD02405,AMAD,Ama Dablam,2002,Winter,Success (main peak),6814.0,3,0,0,0,No
4163,ANN102301,ANN1,Annapurna I,2002,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6300.0,6,0,0,0,No
4164,ANN302301,ANN3,Annapurna III,2002,Autumn,Lack (or loss) of supplies or equipment,6800.0,7,0,3,0,No
4165,ANN402301,ANN4,Annapurna IV,2002,Autumn,"Bad weather (storms, high winds)",6600.0,8,0,2,0,No
4166,ANN402302,ANN4,Annapurna IV,2002,Autumn,"Bad weather (storms, high winds)",6150.0,7,0,0,0,No
4167,ANNS02301,ANNS,Annapurna South,2002,Autumn,"Bad weather (storms, high winds)",5700.0,10,0,0,0,No
4168,BARU02301,BARU,Baruntse,2002,Autumn,Success (claimed),6900.0,2,0,4,0,No
4169,BARU02302,BARU,Baruntse,2002,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6950.0,2,0,0,0,No
4170,BARU02303,BARU,Baruntse,2002,Autumn,Success (main peak),7152.0,6,0,0,0,No
4171,BARU02304,BARU,Baruntse,2002,Autumn,Success (main peak),7152.0,8,0,4,0,No
4172,BARU02305,BARU,Baruntse,2002,Autumn,"Bad weather (storms, high winds)",6500.0,8,0,1,0,No
4173,BARU02306,BARU,Baruntse,2002,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6750.0,2,0,0,0,No
4174,BARU02307,BARU,Baruntse,2002,Autumn,"Bad weather (storms, high winds)",6500.0,4,0,2,0,No
4175,BARU02308,BARU,Baruntse,2002,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6950.0,12,0,2,0,No
4176,BHRI02301,BHRI,Bhrikuti,2002,Autumn,Success (main peak),6476.0,3,0,2,0,No
4177,BTAK02301,BTAK,Bhairab Takura,2002,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",5500.0,1,0,3,0,No
4178,CHOY02327,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,5,0,0,0,No
4179,CHOY02301,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7400.0,2,0,2,0,No
4180,CHOY02302,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,5,0,0,0,No
4181,CHOY02303,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,4,0,0,0,No
4182,CHOY02304,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,7,0,0,0,No
4183,CHOY02305,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7000.0,1,0,1,0,No
4184,CHOY02306,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7600.0,7,0,2,0,No
4185,CHOY02307,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,4,0,0,0,No
4186,CHOY02308,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,7,0,3,0,No
4187,CHOY02309,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,18,0,7,0,Yes
4188,CHOY02310,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,7,0,4,0,No
4189,CHOY02311,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,14,0,0,0,No
4190,CHOY02312,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,10,0,1,0,No
4191,CHOY02313,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",8000.0,5,0,1,0,No
4192,CHOY02314,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,9,0,3,0,Yes
4193,CHOY02315,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7300.0,1,0,2,0,No
4194,CHOY02316,CHOY,Cho Oyu,2002,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",7700.0,1,0,0,0,No
4195,CHOY02317,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,4,0,0,0,No
4196,CHOY02318,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7550.0,3,0,0,0,No
4197,CHOY02319,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7600.0,1,0,0,0,No
4198,CHOY02320,CHOY,Cho Oyu,2002,Autumn,Success (main peak),8188.0,5,0,1,0,Yes
4199,CHOY02321,CHOY,Cho Oyu,2002,Autumn,"Bad weather (storms, high winds)",7700.0,4,0,1,0,Yes
4200,CHOY02322,CHOY,Cho Oyu,2002,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600.0,5,0,0,0,No
